"t","land","gkz","gebiet","wahlberechtigte","waehler","ungueltig","gueltig","cdu","spd","fdp","die_linke","gruene","csu","piraten","npd","tierschutzpartei","rep","oedp","familie","buendnis_21_rrp","rentner","bp","pbc","bueso","die_violetten","mlpd","volksabstimmung","psg","afd","big","pro_deutschland","die_rechte","die_frauen","freie_waehler","nicht__waehler","partei_der_vernunft","die_partei","wahlbeteiligung","die_tierschutzpartei","zentrum","adm","cm","dkp","dvu","fwd","rrp"
0,"RP",7138,"Neuwied",139283,100211,1614,98597,35.12,24639,16.97,8.56,8.47,0,1.66,0.96,NA,0.39,0.2,0.87,NA,0,0,0.51,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.95,0,0,0,0,0,0.05,0,0
0,"RP",7140,"Rhein-Hunsrueck-Kreis",81702,59170,1127,58043,35.96,13094,17.88,8.48,8.99,0,1.58,0.89,NA,0.42,0.28,0.95,NA,0,0,0.42,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.42,0,0,0,0,0,0.09,0,0
0,"RP",7141,"Rhein-Lahn-Kreis",99023,71248,1547,69701,30.79,19588,16.39,8.66,9.5,0,1.81,1.08,NA,0.48,0.26,1.04,NA,0,0,0.22,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.95,0,0,0,0,0,0.09,0,0
0,"RP",7143,"Westerwaldkreis",155828,113048,1826,111222,36.19,24783,18.57,8.55,7.98,0,1.88,1.23,NA,0.38,0.18,1.04,NA,0,0,0.38,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.55,0,0,0,0,0,0.07,0,0
0,"RP",7211,"Trier, Stadt",80780,54963,654,54309,32.85,12333,14.49,9.27,15.53,0,2.29,0.76,NA,0.19,0.25,0.57,NA,0,0,0.11,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.04,0,0,0,0,0,0.03,0,0
0,"RP",7231,"Bernkastel-Wittlich",89788,64311,1227,63084,39.01,12438,18.49,8.66,8.25,0,1.5,0.94,NA,0.32,0.22,1.11,NA,0,0,0.14,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.63,0,0,0,0,0,0.08,0,0
0,"RP",7232,"Eifelkreis Bitburg-Pruem",74202,52901,1165,51736,39.72,9871,18.69,7.87,8.95,0,1.44,0.79,NA,0.24,0.2,1.07,NA,0,0,0.11,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.29,0,0,0,0,0,0.05,0,0
0,"RP",7233,"Vulkaneifel",49987,35682,685,34997,40.49,6665,19.79,8.16,7,0,1.41,0.8,NA,0.37,0.22,0.89,NA,0,0,0.15,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.38,0,0,0,0,0,0.1,0,0
0,"RP",7235,"Trier-Saarburg",110911,83375,1674,81701,38.57,18015,14.86,9.57,9.5,0,1.47,0.81,NA,0.29,0.18,0.95,NA,0,0,0.12,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.17,0,0,0,0,0,0.07,0,0
0,"RP",7311,"Frankenthal (Pfalz), Stadt",34231,23541,484,23057,35.9,5555,14.1,10.69,7.85,0,1.61,1.2,NA,1.63,0.1,0.84,NA,0,0,0.26,0,0,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.77,0,0,0,0,0,0.12,0,0
0,"RP",7312,"Kaiserslautern, Stadt",73328,47214,735,46479,28.3,11369,14.99,13.59,10.39,0,2.83,1.79,NA,0.75,0.25,1.1,NA,0,0,0.25,0,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.39,0,0,0,0,0,0.08,0,0
0,"RP",7313,"Landau in der Pfalz, Stadt",33488,23182,367,22815,29.77,5270,16.59,9.05,14.3,0,2.46,1.17,NA,0.52,0.34,1.04,NA,0,0,0.37,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.22,0,0,0,0,0,0.06,0,0
0,"RP",7314,"Ludwigshafen am Rhein, Stadt",104383,68793,1194,67599,29.19,19127,13.09,11.4,8.62,0,2.18,1.35,NA,3.13,0.2,0.92,NA,0,0,0.17,0,0,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9,0,0,0,0,0,0.1,0,0
0,"RP",7315,"Mainz, Stadt",141588,106408,1302,105106,30.96,23139,14.37,7.38,18.42,0,2.61,0.44,NA,1.42,0.85,0.42,NA,0,0,0.12,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.15,0,0,0,0,0,0.04,0,0
0,"RP",7316,"Neustadt an der Weinstrasse, Stadt",41794,30440,530,29910,37.63,6087,16.16,7.41,11.29,0,2.05,1.2,NA,0.64,0.23,1.14,NA,0,0,0.42,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.83,0,0,0,0,0,0.06,0,0
0,"RP",7317,"Pirmasens, Stadt",33312,21071,559,20512,30.81,4845,14.34,14.62,6.12,0,1.87,1.84,NA,2.87,0.21,1.23,NA,0,0,0.31,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.25,0,0,0,0,0,0.09,0,0
0,"RP",7318,"Speyer, Stadt",36786,25579,464,25115,32.23,5535,14.72,9.8,12.91,0,2.09,0.88,NA,1.87,0.47,1.24,NA,0,0,0.27,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.53,0,0,0,0,0,0.06,0,0
0,"RP",7319,"Worms, Stadt",60090,39626,861,38765,31.54,10742,14.5,8.94,9.06,0,2.16,1.77,NA,1.07,0.22,1.04,NA,0,0,0.29,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.94,0,0,0,0,0,0.11,0,0
0,"RP",7320,"Zweibruecken, Stadt",27486,18372,376,17996,26.89,4565,14.54,15.86,8.13,0,2.72,2.24,NA,0.36,0.65,1.4,NA,0,0,0.23,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.84,0,0,0,0,0,0.06,0,0
0,"RP",7331,"Alzey-Worms",97060,72285,1409,70876,31.13,19727,15.7,8.26,9.21,0,1.96,1.79,NA,0.95,0.26,1.03,NA,0,0,0.34,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.47,0,0,0,0,0,0.11,0,0
0,"RP",7332,"Bad Duerkheim",105251,79828,1364,78464,34.02,19104,17.13,8.43,8.78,0,1.66,1.36,NA,0.94,0.21,1.48,NA,0,0,0.25,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.85,0,0,0,0,0,0.07,0,0
0,"RP",7333,"Donnersbergkreis",59946,42441,857,41584,28.44,11818,14.79,11.67,8.16,0,1.85,2.53,NA,0.8,0.28,1.25,NA,0,0,0.24,0,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,0,0,0,0,0,0.1,0,0
0,"RP",7334,"Germersheim",93625,67432,1274,66158,34.56,15198,16.15,8.33,8.67,0,2.23,1.54,NA,1.93,0.51,1.18,NA,0,0,0.35,0,0,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.02,0,0,0,0,0,0.08,0,0
0,"RP",7335,"Kaiserslautern",83171,59929,1195,58734,32.82,14831,14.39,12.26,7.21,0,1.74,1.88,NA,0.89,0.24,1.43,NA,0,0,0.29,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.06,0,0,0,0,0,0.08,0,0
0,"RP",7336,"Kusel",60380,43499,994,42505,24.69,12981,11.95,17.4,7.27,0,1.79,1.73,NA,1.01,0.2,1.45,NA,0,0,0.26,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.04,0,0,0,0,0,0.08,0,0
0,"RP",7337,"Suedliche Weinstrasse",87102,65535,1388,64147,34.04,14322,17.5,8.27,9.88,0,1.91,1.47,NA,0.85,0.29,1.3,NA,0,0,0.39,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.24,0,0,0,0,0,0.1,0,0
0,"RP",7338,"Rhein-Pfalz-Kreis",115974,89326,1592,87734,35.09,21034,16.45,7.94,8.82,0,1.95,0.95,NA,1.74,0.25,1.1,NA,0,0,0.22,0,0,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.02,0,0,0,0,0,0.1,0,0
0,"RP",7339,"Mainz-Bingen",155255,120159,1835,118324,33.84,28820,16.15,7.2,12.08,0,2.01,0.81,NA,0.96,0.46,0.75,NA,0,0,0.15,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.39,0,0,0,0,0,0.06,0,0
0,"RP",7340,"Suedwestpfalz",81627,61889,1655,60234,35.68,12935,15.62,11.91,6.18,0,1.85,1.83,NA,1.13,0.27,1.56,NA,0,0,0.3,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.82,0,0,0,0,0,0.08,0,0
0,"BW",8111,"Stuttgart, Landeshauptstadt",365542,271763,2659,269104,28.2,53331,18.26,7.68,19.87,0,2.22,0.62,NA,0.78,0.35,0,NA,0,0,0.19,0.1,0.26,0.15,0.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.35,0.52,0,0.03,0,0,0.04,0,0
0,"BW",8115,"Boeblingen",255039,192919,2592,190327,33.4,36314,20.69,5.98,13.7,0,2.07,1.21,NA,0.71,0.29,0,NA,0,0,0.59,0.04,0.19,0.1,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.64,0.59,0,0.03,0,0,0.05,0,0
0,"BW",8116,"Esslingen",359181,272764,3343,269421,33.1,53341,19.35,5.84,15.12,0,1.64,0.88,NA,1.52,0.28,0,NA,0,0,0.34,0.06,0.17,0.09,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.94,0.48,0,0.05,0,0,0.03,0,0
0,"BW",8117,"Goeppingen",180442,129901,2045,127856,32.58,26524,18.79,7.18,13.1,0,1.83,1.33,NA,1.06,0.4,0,NA,0,0,0.36,0.05,0.25,0.06,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.99,0.74,0,0.04,0,0,0.05,0,0
0,"BW",8118,"Ludwigsburg",356724,269888,3334,266554,32.28,54047,19.32,6.59,14.57,0,1.84,0.96,NA,1.09,0.42,0,NA,0,0,0.43,0.05,0.23,0.06,0.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.66,0.65,0,0.04,0,0,0.05,0,0
0,"BW",8119,"Rems-Murr-Kreis",293343,216799,2947,213852,32.77,41668,20.18,6.35,13.67,0,1.76,1.19,NA,0.97,0.55,0,NA,0,0,0.61,0.05,0.31,0.08,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.91,0.6,0,0.07,0,0,0.06,0,0
0,"BW",8121,"Heilbronn, Stadt",78100,52380,826,51554,32.41,11709,18.45,8.04,10.58,0,2.09,1.37,NA,1.05,0.55,0,NA,0,0,0.37,0.03,0.13,0.16,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.07,0.55,0,0.02,0,0,0.09,0,0
0,"BW",8125,"Heilbronn",237106,173386,2720,170666,34.42,34365,20.15,6.63,10.33,0,1.86,1.61,NA,1.07,0.6,0,NA,0,0,0.62,0.05,0.17,0.07,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.13,0.69,0,0.04,0,0,0.09,0,0
0,"BW",8126,"Hohenlohekreis",81788,57616,889,56727,36.91,10019,19.69,6.87,10.61,0,1.81,1.63,NA,1.02,0.4,0,NA,0,0,0.6,0.05,0.2,0.03,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.45,0.76,0,0.04,0,0,0.11,0,0
0,"BW",8127,"Schwaebisch Hall",141446,96735,1672,95063,32.54,17888,17.93,7.85,14.18,0,1.97,1.54,NA,0.88,0.7,0,NA,0,0,0.86,0.05,0.21,0.07,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.39,0.66,0,0.03,0,0,0.1,0,0
0,"BW",8128,"Main-Tauber-Kreis",104567,75437,1396,74041,40.87,12653,17.14,6.78,9.87,0,1.81,1.31,NA,0.98,1.03,0,NA,0,0,0.32,0.07,0.18,0.04,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.14,0.67,0,0.03,0,0,0.07,0,0
0,"BW",8135,"Heidenheim",96561,67899,1224,66675,32.91,15104,15.79,8.35,11.79,0,1.94,1.25,NA,1.51,0.72,0,NA,0,0,0.43,0.07,0.2,0.05,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.32,0.61,0,0.05,0,0,0.06,0,0
0,"BW",8136,"Ostalbkreis",231115,166360,3029,163331,37.52,31143,17.29,7.37,11.14,0,1.68,1.07,NA,1.35,0.34,0,NA,0,0,0.51,0.04,0.2,0.05,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.98,0.55,0,0.04,0,0,0.07,0,0
0,"BW",8211,"Baden-Baden, Stadt",40129,28536,347,28189,37.36,4870,19.86,6.7,13.42,0,1.37,0.82,NA,0.49,0.25,0,NA,0,0,0.2,0.04,0.26,0.01,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.11,0.67,0,0.03,0,0,0.05,0,0
0,"BW",8212,"Karlsruhe, Stadt",201833,143521,1855,141666,28.26,29227,17.18,8.23,18.15,0,3.49,0.9,NA,0.38,0.28,0,NA,0,0,0.31,0.05,0.18,0.09,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.11,0.62,0,0.02,0,0,0.05,0,0
0,"BW",8215,"Karlsruhe",321271,236693,4018,232675,36.29,45504,18.86,6.63,10.89,0,2.15,1.14,NA,1,0.26,0,NA,0,0,0.49,0.04,0.17,0.05,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.67,0.76,0,0.03,0,0,0.06,0,0
0,"BW",8216,"Rastatt",168535,117624,2320,115304,38.38,22506,16.91,6.96,10.9,0,1.83,1.27,NA,0.74,0.26,0,NA,0,0,0.25,0.06,0.21,0.05,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.79,0.77,0,0.04,0,0,0.06,0,0
0,"BW",8221,"Heidelberg, Stadt",94575,71160,700,70460,27.35,14774,16.37,7.8,22.13,0,2.54,0.53,NA,0.24,0.27,0,NA,0,0,0.19,0.03,0.15,0.04,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.24,0.46,0,0.02,0,0,0.04,0,0
0,"BW",8222,"Mannheim, Universitaetsstadt",198437,134143,1785,132358,28.65,32627,14.83,11.13,13.46,0,2.43,1.32,NA,0.74,0.18,0,NA,0,0,0.18,0.04,0.18,0.09,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6,0.81,0,0.04,0,0,0.05,0,0
0,"BW",8225,"Neckar-Odenwald-Kreis",111343,77859,1644,76215,41.47,15087,16.09,6.73,8.12,0,1.65,1.32,NA,0.86,0.49,0,NA,0,0,0.34,0.06,0.17,0.04,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.93,0.81,0,0.03,0,0,0.09,0,0
0,"BW",8226,"Rhein-Neckar-Kreis",394890,296205,4441,291764,33.48,63509,18.31,7.54,12.05,0,1.94,1.2,NA,0.67,0.25,0,NA,0,0,0.26,0.05,0.19,0.03,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.01,0.78,0,0.04,0,0,0.06,0,0
0,"BW",8231,"Pforzheim, Stadt",78606,50184,1004,49180,35.14,9977,18.23,8.61,9.98,0,1.98,1.37,NA,0.75,0.19,0,NA,0,0,0.49,0.04,0.2,0.05,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.84,0.73,0,0.02,0,0,0.08,0,0
0,"BW",8235,"Calw",111140,80992,1344,79648,37.07,14149,19.72,6.72,10.26,0,1.77,1.21,NA,1.19,0.28,0,NA,0,0,1.19,0.05,0.23,0.06,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.87,0.79,0,0.03,0,0,0.05,0,0
0,"BW",8236,"Enzkreis",142271,105723,1801,103922,33.23,20675,19.9,6.58,11.87,0,1.94,1.27,NA,1.01,0.3,0,NA,0,0,1.07,0.04,0.22,0.05,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.31,0.8,0,0.05,0,0,0.1,0,0
0,"BW",8237,"Freudenstadt",87783,61820,1193,60627,37.75,10301,19.88,6.62,9.95,0,1.55,1.35,NA,1.6,0.39,0,NA,0,0,1.18,0.05,0.15,0.04,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.42,0.62,0,0.04,0,0,0.05,0,0
0,"BW",8311,"Freiburg im Breisgau, Stadt",146846,108805,1244,107561,23.88,23208,12.67,9.88,25.06,0,3.07,0.43,NA,0.48,0.29,0,NA,0,0,0.27,0.03,0.46,0.07,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.09,0.68,0,0.03,0,0,0.04,0,0
0,"BW",8315,"Breisgau-Hochschwarzwald",187070,139745,2047,137698,33.59,27279,17.15,6.35,16.42,0,1.85,0.61,NA,0.78,0.33,0,NA,0,0,0.43,0.04,0.31,0.03,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7,0.77,0,0.04,0,0,0.06,0,0
0,"BW",8316,"Emmendingen",119552,86756,1720,85036,31.72,18046,16.38,7.19,15.65,0,2.19,0.87,NA,0.69,0.36,0,NA,0,0,0.38,0.04,0.28,0.03,0.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.57,1.05,0,0.05,0,0,0.05,0,0
0,"BW",8317,"Ortenaukreis",314001,216486,5285,211201,36.78,38629,17.06,7.54,12.66,0,1.81,1.02,NA,0.62,0.32,0,NA,0,0,0.34,0.05,0.25,0.03,0.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.94,0.72,0,0.16,0,0,0.07,0,0
0,"BW",8325,"Rottweil",104415,73826,1675,72151,37.42,12111,20.67,5.97,9.11,0,1.7,1.68,NA,0.85,1.62,0,NA,0,0,0.67,0.08,0.19,0.04,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7,0.75,0,0.1,0,0,0.1,0,0
0,"BW",8326,"Schwarzwald-Baar-Kreis",151537,105430,2235,103195,35.32,18101,20.58,6.79,11.33,0,1.82,1.74,NA,0.48,0.39,0,NA,0,0,0.63,0.05,0.22,0.07,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.57,0.82,0,0.15,0,0,0.08,0,0
0,"BW",8327,"Tuttlingen",96311,67565,1349,66216,38.37,10439,22.19,6.44,9.17,0,1.69,1.57,NA,0.74,0.45,0,NA,0,0,0.43,0.07,0.22,0.03,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.15,0.69,0,0.1,0,0,0.08,0,0
0,"BW",8335,"Konstanz",197671,140167,2480,137687,31.28,26047,20.96,6.67,14.61,0,2.35,0.93,NA,0.38,0.33,0,NA,0,0,0.3,0.04,0.32,0.04,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91,0.94,0,0.08,0,0,0.06,0,0
0,"BW",8336,"Loerrach",160864,109586,1926,107660,30.91,24327,16.76,7.05,15.08,0,2,0.92,NA,0.86,0.28,0,NA,0,0,0.74,0.04,0.17,0.04,0.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.12,0.73,0,0.03,0,0,0.05,0,0
0,"BW",8337,"Waldshut",119343,81655,1424,80231,37.15,14888,18.59,6.15,11.84,0,1.86,0.79,NA,1.16,0.52,0,NA,0,0,0.54,0.05,0.24,0.03,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.42,0.66,0,0.04,0,0,0.06,0,0
0,"BW",8415,"Reutlingen",198466,145837,2562,143275,33.19,25770,19.71,6.9,14.67,0,1.92,1.25,NA,0.88,0.28,0,NA,0,0,0.4,0.05,0.18,0.13,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.48,0.59,0,0.06,0,0,0.07,0,0
0,"BW",8416,"Tuebingen",152783,118349,1370,116979,29.22,22372,16.18,7.71,20.56,0,2.67,0.84,NA,0.72,0.44,0,NA,0,0,0.37,0.04,0.21,0.1,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.46,0.54,0,0.03,0,0,0.05,0,0
0,"BW",8417,"Zollernalbkreis",141075,98459,1863,96596,35.39,16294,21.41,7.43,9.99,0,1.99,1.84,NA,1,0.37,0,NA,0,0,0.5,0.04,0.25,0.14,0.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.79,0.79,0,0.06,0,0,0.08,0,0
0,"BW",8421,"Ulm, Universitaetsstadt",80608,58340,753,57587,30.03,11537,16.91,7.65,17.38,0,3.41,0.93,NA,0.45,0.45,0,NA,0,0,0.23,0.05,0.31,0.14,0.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.37,0.65,0,0.03,0,0,0.06,0,0
0,"BW",8425,"Alb-Donau-Kreis",138259,103333,1813,101520,38.36,16889,18.23,5.98,12.34,0,2.24,1.21,NA,0.92,0.58,0,NA,0,0,0.49,0.07,0.21,0.08,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.74,0.69,0,0.06,0,0,0.09,0,0
0,"BW",8426,"Biberach",141854,102381,2035,100346,42.62,14003,18.41,5.52,10.43,0,2.01,1.2,NA,1.12,1.15,0,NA,0,0,0.34,0.07,0.23,0.04,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.17,0.76,0,0.05,0,0,0.08,0,0
0,"BW",8435,"Bodenseekreis",152612,112407,1565,110842,35.68,18811,19.95,6.3,13.93,0,2,1.04,NA,0.49,0.58,0,NA,0,0,0.27,0.04,0.35,0.05,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.66,0.67,0,0.13,0,0,0.06,0,0
0,"BW",8436,"Ravensburg",202016,145036,2234,142802,37.37,21708,18.49,6.49,13.97,0,1.81,0.98,NA,0.75,1.6,0,NA,0,0,0.39,0.07,0.33,0.05,0.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.79,0.68,0,0.08,0,0,0.07,0,0
0,"BW",8437,"Sigmaringen",96768,67772,1445,66327,41.39,9427,19.94,6.19,9.8,0,1.76,1.16,NA,1.31,0.54,0,NA,0,0,0.33,0.07,0.25,0.03,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.04,0.7,0,0.06,0,0,0.09,0,0
0,"BY",9161,"Ingolstadt, Stadt",88713,56446,503,55943,0,9416,12.74,7.43,9.5,44.39,2.33,1.3,NA,0.77,1.37,0.57,NA,0,0.51,0.18,0.06,0.15,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.63,0.61,0,0,0.06,0,0.05,0,0.36
0,"BY",9162,"Muenchen, Landeshauptstadt",895101,657183,4237,652946,0,125887,17.45,6.68,17.41,31.86,2.37,0.65,NA,0.29,0.81,0.31,NA,0,0.54,0.08,0.08,0.2,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.42,0.65,0,0,0.06,0,0.04,0,0.69
0,"BY",9163,"Rosenheim, Stadt",41252,26940,296,26644,0,4148,14.12,5.56,12.28,40.98,2.11,0.81,NA,2.35,1.3,0.46,NA,0,1.12,0.1,0.12,0.24,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.31,0.65,0,0,0.1,0,0.02,0,1.16
0,"BY",9171,"Altoetting",82825,56115,659,55456,0,8162,12.19,5.11,7.84,50.56,1.7,1.19,NA,0.94,1.21,0.66,NA,0,0.95,0.08,0.33,0.2,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.75,0.51,0,0,0.12,0,0.05,0,0.61
0,"BY",9172,"Berchtesgadener Land",74137,50534,537,49997,0,6127,13.03,4.88,10.45,50.19,1.27,1.11,NA,1.25,1.16,0.48,NA,0,0.97,0.15,0.07,0.17,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.16,0.65,0,0,0.19,0,0.07,0,0.69
0,"BY",9173,"Bad Toelz-Wolfratshausen",90310,66019,595,65424,0,7873,16.94,4.53,11.09,46.27,1.46,0.82,NA,0.55,1.03,0.59,NA,0,1.37,0.09,0.04,0.27,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1,0.58,0,0,0.09,0,0.07,0,1.38
0,"BY",9174,"Dachau",98431,73955,666,73289,0,10764,15.32,4.59,10.49,45.45,1.91,0.86,NA,0.55,1.25,0.6,NA,0,1.17,0.08,0.03,0.24,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.13,0.69,0,0,0.08,0,0.06,0,1.15
0,"BY",9175,"Ebersberg",93017,72268,553,71715,0,10707,16.8,4.2,12.97,42.05,2.02,0.63,NA,0.49,1.56,0.62,NA,0,0.93,0.07,0.04,0.2,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.69,0.68,0,0,0.07,0,0.05,0,1
0,"BY",9176,"Eichstaett",94458,71159,680,70479,0,11095,11.05,5.29,7.68,50.9,1.83,1.59,NA,0.65,1.63,0.69,NA,0,0.83,0.11,0.07,0.12,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.33,0.53,0,0,0.11,0,0.05,0,0.33
0,"BY",9177,"Erding",92944,68092,604,67488,0,8399,14.62,4.74,11.88,45.08,1.61,0.82,NA,1.99,1.95,0.81,NA,0,1.12,0.06,0.03,0.21,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.26,0.68,0,0,0.09,0,0.04,0,1.01
0,"BY",9178,"Freising",117218,86492,709,85783,0,11308,15.02,5.34,14.67,41.68,2.41,1,NA,0.52,1.37,0.71,NA,0,0.88,0.1,0.03,0.26,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.79,0.66,0,0,0.07,0,0.04,0,1.33
0,"BY",9179,"Fuerstenfeldbruck",150700,116343,904,115439,0,18970,16.32,4.79,13.6,40.32,1.92,0.78,NA,0.42,0.84,0.55,NA,0,1,0.08,0.04,0.21,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,0.72,0,0,0.07,0,0.05,0,1.19
0,"BY",9180,"Garmisch-Partenkirchen",65324,47088,419,46669,0,4753,16.93,3.74,8.62,51.11,1.16,0.7,NA,0.36,1.79,0.56,NA,0,1.35,0.1,0.02,0.25,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.08,0.58,0,0,0.08,0,0.06,0,1.58
0,"BY",9181,"Landsberg am Lech",85145,63735,562,63173,0,8182,16.1,4.71,13.13,43.32,1.94,0.8,NA,0.42,1.74,0.61,NA,0,1.69,0.14,0.03,0.31,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85,0.62,0,0,0.12,0,0.04,0,0.53
0,"BY",9182,"Miesbach",71453,52726,519,52207,0,6347,17.46,3.89,10.1,47.66,1.23,0.89,NA,0.5,0.91,0.53,NA,0,1.26,0.07,0.04,0.3,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.79,0.7,0,0,0.12,0,0.05,0,1.25
0,"BY",9183,"Muehldorf a.Inn",83950,56392,562,55830,0,6669,12.68,4.91,8.02,52.03,1.67,1.21,NA,0.99,1.49,0.74,NA,0,1.36,0.09,0.22,0.25,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.17,0.64,0,0,0.13,0,0.06,0,0.67
